40,33.311,33.311,40,40,40,43.942,43.942
29,23.588485324626,25.9055347891629,31.3170494645369,32,35.9316955525844,39.1208405444104,35.189144991826
24,18.588485324626,20.9055347891629,26.3170494645369,6,9.93169555258435,13.1208405444104,9.18914499182604
15,12.932985324626,16.6820501118615,18.7490647872355,24,30.3616170374983,31.5797620293243,25.218144991826
9,14.411514675374,16.728564139911,11.3170494645369,39,42.9316955525844,39.7425505607583,35.810855008174
52,46.588485324626,48.9055347891629,54.3170494645369,12,15.9316955525844,19.1208405444104,15.189144991826
4,1.93298532462598,5.68205011186147,7.7490647872355,35,41.3616170374983,42.5797620293243,36.218144991826
7,9.06701467537402,12.8160794626095,10.7490647872355,15,21.3616170374983,20.1434720456722,13.781855008174
7,9.06701467537402,12.8160794626095,10.7490647872355,46,52.3616170374983,51.1434720456722,44.781855008174
10,4.58848532462598,6.90553478916291,12.3170494645369,28,31.9316955525844,35.1208405444104,31.189144991826
