36,41.411514675374,43.728564139911,38.3170494645369,42,45.9316955525844,42.7425505607583,38.810855008174
16,9.311,9.311,16,12,12,15.942,15.942
15,20.411514675374,22.728564139911,17.3170494645369,38,41.9316955525844,38.7425505607583,34.810855008174
36,42.689,42.689,36,53,53,49.058,49.058
23,16.311,16.311,23,2,2,5.942,5.942
34,27.311,27.311,34,25,25,28.942,28.942
47,44.932985324626,48.6820501118615,50.7490647872355,52,58.3616170374983,59.5797620293243,53.218144991826
4,1.93298532462598,5.68205011186147,7.7490647872355,49,55.3616170374983,56.5797620293243,50.218144991826
26,23.932985324626,27.6820501118615,29.7490647872355,3,9.36161703749828,10.5797620293243,4.21814499182604
46,52.689,52.689,46,20,20,16.058,16.058
