10,15.411514675374,17.728564139911,12.3170494645369,22,25.9316955525844,22.7425505607583,18.810855008174
39,36.932985324626,40.6820501118615,42.7490647872355,4,10.3616170374983,11.5797620293243,5.21814499182604
36,38.067014675374,41.8160794626095,39.7490647872355,25,31.3616170374983,30.1434720456722,23.781855008174
20,13.311,13.311,20,36,36,39.942,39.942
29,34.411514675374,36.728564139911,31.3170494645369,8,11.9316955525844,8.74255056075831,4.81085500817396
50,55.411514675374,57.728564139911,52.3170494645369,52,55.9316955525844,52.7425505607583,48.810855008174
27,32.411514675374,34.728564139911,29.3170494645369,26,29.9316955525844,26.7425505607583,22.810855008174
56,53.932985324626,57.6820501118615,59.7490647872355,7,13.3616170374983,14.5797620293243,8.21814499182604
33,38.411514675374,40.728564139911,35.3170494645369,40,43.9316955525844,40.7425505607583,36.810855008174
42,44.067014675374,47.8160794626095,45.7490647872355,51,57.3616170374983,56.1434720456722,49.781855008174
