40,45.411514675374,47.728564139911,42.3170494645369,36,39.9316955525844,36.7425505607583,32.810855008174
32,37.411514675374,39.728564139911,34.3170494645369,10,13.9316955525844,10.7425505607583,6.81085500817396
48,50.067014675374,53.8160794626095,51.7490647872355,7,13.3616170374983,12.1434720456722,5.78185500817396
39,45.689,45.689,39,13,13,9.058,9.058
20,25.411514675374,27.728564139911,22.3170494645369,36,39.9316955525844,36.7425505607583,32.810855008174
53,47.588485324626,49.9055347891629,55.3170494645369,36,39.9316955525844,43.1208405444104,39.189144991826
35,28.311,28.311,35,39,39,42.942,42.942
18,15.932985324626,19.6820501118615,21.7490647872355,21,27.3616170374983,28.5797620293243,22.218144991826
42,47.411514675374,49.728564139911,44.3170494645369,25,28.9316955525844,25.7425505607583,21.810855008174
45,51.689,51.689,45,4,4,0.0579999999999998,0.0579999999999998
