22,16.588485324626,18.9055347891629,24.3170494645369,38,41.9316955525844,45.1208405444104,41.189144991826
53,55.067014675374,58.8160794626095,56.7490647872355,13,19.3616170374983,18.1434720456722,11.781855008174
31,24.311,24.311,31,10,10,13.942,13.942
35,41.689,41.689,35,18,18,14.058,14.058
28,21.311,21.311,28,0,8.19166243949665e-16,3.942,3.942
43,45.067014675374,48.8160794626095,46.7490647872355,3,9.36161703749828,8.14347204567224,1.78185500817396
50,56.689,56.689,50,45,45,41.058,41.058
55,48.311,48.311,55,2,2,5.942,5.942
53,46.311,46.311,53,53,53,56.942,56.942
36,30.588485324626,32.9055347891629,38.3170494645369,24,27.9316955525844,31.1208405444104,27.189144991826
