40,37.932985324626,41.6820501118615,43.7490647872355,16,22.3616170374983,23.5797620293243,17.218144991826
9,14.411514675374,16.728564139911,11.3170494645369,47,50.9316955525844,47.7425505607583,43.810855008174
28,33.411514675374,35.728564139911,30.3170494645369,10,13.9316955525844,10.7425505607583,6.81085500817396
52,57.411514675374,59.728564139911,54.3170494645369,43,46.9316955525844,43.7425505607583,39.810855008174
20,25.411514675374,27.728564139911,22.3170494645369,28,31.9316955525844,28.7425505607583,24.810855008174
30,23.311,23.311,30,54,54,57.942,57.942
52,45.311,45.311,52,37,37,40.942,40.942
41,38.932985324626,42.6820501118615,44.7490647872355,47,53.3616170374983,54.5797620293243,48.218144991826
41,34.311,34.311,41,36,36,39.942,39.942
46,51.411514675374,53.728564139911,48.3170494645369,10,13.9316955525844,10.7425505607583,6.81085500817396
