56,50.588485324626,52.9055347891629,58.3170494645369,3,6.93169555258435,10.1208405444104,6.18914499182604
50,44.588485324626,46.9055347891629,52.3170494645369,28,31.9316955525844,35.1208405444104,31.189144991826
24,26.067014675374,29.8160794626095,27.7490647872355,7,13.3616170374983,12.1434720456722,5.78185500817396
31,37.689,37.689,31,42,42,38.058,38.058
13,15.067014675374,18.8160794626095,16.7490647872355,50,56.3616170374983,55.1434720456722,48.781855008174
22,19.932985324626,23.6820501118615,25.7490647872355,25,31.3616170374983,32.5797620293243,26.218144991826
34,40.689,40.689,34,22,22,18.058,18.058
39,36.932985324626,40.6820501118615,42.7490647872355,5,11.3616170374983,12.5797620293243,6.21814499182604
4,1.93298532462598,5.68205011186147,7.7490647872355,18,24.3616170374983,25.5797620293243,19.218144991826
13,19.689,19.689,13,21,21,17.058,17.058
