45,47.067014675374,50.8160794626095,48.7490647872355,15,21.3616170374983,20.1434720456722,13.781855008174
28,34.689,34.689,28,5,5,1.058,1.058
46,52.689,52.689,46,27,27,23.058,23.058
23,29.689,29.689,23,50,50,46.058,46.058
35,29.588485324626,31.9055347891629,37.3170494645369,39,42.9316955525844,46.1208405444104,42.189144991826
32,29.932985324626,33.6820501118615,35.7490647872355,30,36.3616170374983,37.5797620293243,31.218144991826
46,40.588485324626,42.9055347891629,48.3170494645369,39,42.9316955525844,46.1208405444104,42.189144991826
45,38.311,38.311,45,1,1,4.942,4.942
9,14.411514675374,16.728564139911,11.3170494645369,30,33.9316955525844,30.7425505607583,26.810855008174
17,19.067014675374,22.8160794626095,20.7490647872355,7,13.3616170374983,12.1434720456722,5.78185500817396
