44,50.689,50.689,44,45,45,41.058,41.058
14,19.411514675374,21.728564139911,16.3170494645369,36,39.9316955525844,36.7425505607583,32.810855008174
32,38.689,38.689,32,56,56,52.058,52.058
46,40.588485324626,42.9055347891629,48.3170494645369,21,24.9316955525844,28.1208405444104,24.189144991826
48,50.067014675374,53.8160794626095,51.7490647872355,17,23.3616170374983,22.1434720456722,15.781855008174
30,36.689,36.689,30,9,9,5.058,5.058
16,21.411514675374,23.728564139911,18.3170494645369,13,16.9316955525844,13.7425505607583,9.81085500817396
3,9.689,9.689,3,20,20,16.058,16.058
16,22.689,22.689,16,60,60,56.058,56.058
53,47.588485324626,49.9055347891629,55.3170494645369,28,31.9316955525844,35.1208405444104,31.189144991826
