33,39.689,39.689,33,53,53,49.058,49.058
31,25.588485324626,27.9055347891629,33.3170494645369,1,4.93169555258435,8.1208405444104,4.18914499182604
27,24.932985324626,28.6820501118615,30.7490647872355,38,44.3616170374983,45.5797620293243,39.218144991826
38,31.311,31.311,38,37,37,40.942,40.942
5,11.689,11.689,5,27,27,23.058,23.058
40,33.311,33.311,40,6,6,9.942,9.942
42,35.311,35.311,42,20,20,23.942,23.942
26,23.932985324626,27.6820501118615,29.7490647872355,12,18.3616170374983,19.5797620293243,13.218144991826
15,20.411514675374,22.728564139911,17.3170494645369,54,57.9316955525844,54.7425505607583,50.810855008174
54,56.067014675374,59.8160794626095,57.7490647872355,39,45.3616170374983,44.1434720456722,37.781855008174
